image_path,x,y,w,h,label,split,image_path_abs,class_name
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KcpkCCW6bboN1_cmEwgWxA.jpg,2610.3515625,1219.482421875,52.734375,78.369140625,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KcpkCCW6bboN1_cmEwgWxA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KcpkCCW6bboN1_cmEwgWxA.jpg,2556.640625,1319.82421875,166.015625,52.734375,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KcpkCCW6bboN1_cmEwgWxA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KpZxYl2aot0UNPhhpfKlYQ.jpg,1738.78125,1141.5234375,95.625,54.984375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KpZxYl2aot0UNPhhpfKlYQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Kqy6sr39NwCp14WHq8GzjQ.jpg,2980.6875,218.53125,236.25,276.1171875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Kqy6sr39NwCp14WHq8GzjQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Kqy6sr39NwCp14WHq8GzjQ.jpg,2688.328125,1316.35546875,76.78125,18.45703125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Kqy6sr39NwCp14WHq8GzjQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Kqy6sr39NwCp14WHq8GzjQ.jpg,2659.78125,1404.94921875,7.875,19.93359375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Kqy6sr39NwCp14WHq8GzjQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Kqy6sr39NwCp14WHq8GzjQ.jpg,3407.90625,1491.328125,29.53125,132.15234375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Kqy6sr39NwCp14WHq8GzjQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Kqy6sr39NwCp14WHq8GzjQ.jpg,2202.046875,1543.74609375,28.546875,25.1015625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Kqy6sr39NwCp14WHq8GzjQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KtP4mbZSwCNlZWHeeHJSzg.jpg,1706.71875,691.083984375,37.96875,32.958984375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KtP4mbZSwCNlZWHeeHJSzg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,2173.5,1700.26171875,47.25,50.203125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,2526.890625,1637.5078125,85.640625,102.62109375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,2392.03125,1459.58203125,83.671875,24.36328125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,1129.078125,1635.29296875,43.3125,16.2421875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,1989.421875,1719.45703125,39.375,60.5390625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,653.625,1582.13671875,99.421875,110.7421875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,2267.015625,1798.453125,27.5625,28.0546875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,2084.90625,1801.40625,22.640625,21.41015625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,1099.546875,1814.6953125,22.640625,55.37109375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/KzjnzzyiZ07DZ2rO_YRbLg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/L8DZnCd9nSa5IRfnRfjscA.jpg,901.265625,1448.71875,55.78125,63.94921875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/L8DZnCd9nSa5IRfnRfjscA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/L8DZnCd9nSa5IRfnRfjscA.jpg,898.875,1508.484375,57.375,31.078125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/L8DZnCd9nSa5IRfnRfjscA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,1019.0625,287.138671875,137.34375,109.951171875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,1020.9375,392.87109375,140.15625,31.11328125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,760.3125,686.865234375,61.40625,48.779296875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,782.8125,709.8046875,9.84375,9.228515625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,652.5,666.826171875,25.3125,23.203125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,653.90625,690.029296875,22.5,14.23828125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,743.4375,713.232421875,14.0625,16.875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,743.90625,729.31640625,13.125,5.009765625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LAMfit0z92ZBz3QLovzexQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,1417.5,2113.69921875,7.875,8.859375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,1405.6875,2108.53125,10.828125,14.765625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,1358.4375,2109.26953125,10.828125,10.3359375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,735.328125,2045.77734375,24.609375,8.859375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,665.4375,2034.703125,65.953125,19.93359375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,1657.6875,2115.17578125,10.828125,14.02734375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,1749.234375,2094.50390625,15.75,16.2421875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,1969.734375,1956.4453125,82.6875,45.7734375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,1061.15625,2069.40234375,30.515625,30.26953125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,684.140625,2084.90625,83.671875,24.36328125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,1980.5625,1738.65234375,113.203125,81.94921875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,1038.515625,2110.74609375,20.671875,10.3359375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,1017.84375,2088.59765625,21.65625,12.55078125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LIhn-zSwDgKcNAI98aAy3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LZTktOyYV40bWZd0qUT1Zw.jpg,533.53125,2019.9375,13.78125,14.02734375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LZTktOyYV40bWZd0qUT1Zw.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LlaRmAopBtA4d9K8YioScA.jpg,877.9296875,1552.734375,115.234375,71.044921875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LlaRmAopBtA4d9K8YioScA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LlxP6KHddL--zXyryNKUCA.jpg,2115.421875,886.4912109375,30.515625,34.330078125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/LlxP6KHddL--zXyryNKUCA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Lq5Bg_ak1rpo9Ot5t_hSwA.jpg,1368.28125,1514.953125,61.03125,64.96875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Lq5Bg_ak1rpo9Ot5t_hSwA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Lq5Bg_ak1rpo9Ot5t_hSwA.jpg,1383.046875,1576.96875,41.34375,30.26953125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Lq5Bg_ak1rpo9Ot5t_hSwA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Lq5Bg_ak1rpo9Ot5t_hSwA.jpg,1946.109375,1478.77734375,67.921875,95.23828125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Lq5Bg_ak1rpo9Ot5t_hSwA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MeYAIXHn29LZ0ETWRV6Hnw.jpg,700.625,319.875,9.6875,8.0625,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/MeYAIXHn29LZ0ETWRV6Hnw.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NHIhwQtgYxbUdPuu5YZgNw.jpg,28.546875,0.0,1784.671875,589.88671875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NHIhwQtgYxbUdPuu5YZgNw.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NHIhwQtgYxbUdPuu5YZgNw.jpg,2185.3125,0.0,1405.6875,479.14453125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NHIhwQtgYxbUdPuu5YZgNw.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NKkPOvisPNuT2zFJw7Awbw.jpg,2306.15625,1371.0234375,140.25,140.44921875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NKkPOvisPNuT2zFJw7Awbw.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NKkPOvisPNuT2zFJw7Awbw.jpg,2161.921875,1374.609375,150.609375,142.83984375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NKkPOvisPNuT2zFJw7Awbw.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NXYQcoWhg2vtv_R_Y8CxXQ.jpg,181.25,277.03125,80.3125,92.109375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NXYQcoWhg2vtv_R_Y8CxXQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NXYQcoWhg2vtv_R_Y8CxXQ.jpg,197.8125,282.3046875,58.4375,54.4921875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NXYQcoWhg2vtv_R_Y8CxXQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NtJstL-zk4BJGCHCWOcW8w.jpg,365.9375,363.8671875,45.0,45.0,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NtJstL-zk4BJGCHCWOcW8w.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NtJstL-zk4BJGCHCWOcW8w.jpg,358.75,289.86328125,47.5,76.9921875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NtJstL-zk4BJGCHCWOcW8w.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NtJstL-zk4BJGCHCWOcW8w.jpg,1082.1875,281.25,42.5,72.94921875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NtJstL-zk4BJGCHCWOcW8w.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/O65CHTeSu5Hv8Llg2g9WdA.jpg,796.078125,1228.78125,24.703125,23.90625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/O65CHTeSu5Hv8Llg2g9WdA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/O65CHTeSu5Hv8Llg2g9WdA.jpg,1746.75,1076.37890625,47.8125,48.41015625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/O65CHTeSu5Hv8Llg2g9WdA.jpg,other-sign
