image_path,x,y,w,h,label,split,image_path_abs,class_name
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NGflGY3wgtRPTvg7RoNnoA.jpg,1998.4921875,1297.0546875,29.2265625,7.55859375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NGflGY3wgtRPTvg7RoNnoA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NGflGY3wgtRPTvg7RoNnoA.jpg,1250.6953125,1090.705078125,94.734375,89.947265625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NGflGY3wgtRPTvg7RoNnoA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NGflGY3wgtRPTvg7RoNnoA.jpg,2066.015625,1256.23828125,43.3359375,70.294921875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NGflGY3wgtRPTvg7RoNnoA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NGflGY3wgtRPTvg7RoNnoA.jpg,2006.5546875,1270.599609375,23.1796875,25.69921875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NGflGY3wgtRPTvg7RoNnoA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NVmej5IuDXnXyzqxYykSYg.jpg,1571.2890625,1855.224609375,17.578125,19.04296875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/NVmej5IuDXnXyzqxYykSYg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Namri86KL3BElaopCZKXbg.jpg,2026.125,2452.78125,12.375,11.8125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Namri86KL3BElaopCZKXbg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Namri86KL3BElaopCZKXbg.jpg,2662.875,2266.3125,100.125,43.03125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Namri86KL3BElaopCZKXbg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Namri86KL3BElaopCZKXbg.jpg,2137.5,2399.625,90.0,61.59375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Namri86KL3BElaopCZKXbg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Namri86KL3BElaopCZKXbg.jpg,2026.125,2438.4375,10.125,12.65625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Namri86KL3BElaopCZKXbg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/OCQGxLPjDDqyCVduWSRr3Q.jpg,2236.3359375,1404.38671875,186.4453125,126.984375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/OCQGxLPjDDqyCVduWSRr3Q.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/OCvini3NV_hGiw9k2_2JmQ.jpg,213.5625,710.015625,194.4375,176.607421875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/OCvini3NV_hGiw9k2_2JmQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/OMMNrF7xR1qXEqAmH2mV0A.jpg,418.359375,1403.6572265625,169.3125,155.0390625,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/OMMNrF7xR1qXEqAmH2mV0A.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ObN9fXRgq0Ay5dcI1_3XyQ.jpg,2584.96875,1635.29296875,36.421875,30.26953125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ObN9fXRgq0Ay5dcI1_3XyQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ObN9fXRgq0Ay5dcI1_3XyQ.jpg,2584.96875,1597.640625,39.375,34.69921875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ObN9fXRgq0Ay5dcI1_3XyQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ObN9fXRgq0Ay5dcI1_3XyQ.jpg,2054.390625,1629.38671875,32.484375,28.79296875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ObN9fXRgq0Ay5dcI1_3XyQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ObwyPDBi7Yj9JSSxOjsKFw.jpg,2626.40625,1310.578125,213.28125,147.140625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ObwyPDBi7Yj9JSSxOjsKFw.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ObwyPDBi7Yj9JSSxOjsKFw.jpg,2194.765625,1278.640625,135.078125,88.3984375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ObwyPDBi7Yj9JSSxOjsKFw.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/OlQV1ti4DHLsnz81mVAh-w.jpg,464.578125,1383.57421875,61.359375,38.25,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/OlQV1ti4DHLsnz81mVAh-w.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/PQlc9FfejPzz-AS5-o7PMQ.jpg,2197.125,1264.59375,35.4375,13.125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/PQlc9FfejPzz-AS5-o7PMQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/PQlc9FfejPzz-AS5-o7PMQ.jpg,2194.5,1216.6875,35.4375,10.5,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/PQlc9FfejPzz-AS5-o7PMQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/PXmpPCszERgJYXzkqXQg5A.jpg,1625.203125,1852.34765625,57.09375,64.23046875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/PXmpPCszERgJYXzkqXQg5A.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/PXmpPCszERgJYXzkqXQg5A.jpg,1706.90625,1674.421875,55.125,93.76171875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/PXmpPCszERgJYXzkqXQg5A.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,3635.7890625,1189.8017578125,267.48046875,262.6171875,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,2544.46875,1398.4365234375,227.6015625,241.4619140625,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,2610.609375,1416.673828125,55.44140625,54.7119140625,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,2590.18359375,1502.0244140625,53.49609375,54.7119140625,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,2065.921875,1654.48828125,13.6171875,21.884765625,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,2529.87890625,1612.177734375,34.04296875,64.9248046875,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,1376.30859375,1693.1513671875,21.3984375,43.0400390625,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Pl68vbyHgNiXFZVvuPxtGQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/PynIdTodyulou5ExPJ4D2g.jpg,1691.765625,1425.41015625,23.90625,22.7109375,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/PynIdTodyulou5ExPJ4D2g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QB4CGPJyhWvc1noS2BRuWg.jpg,1350.5625,1901.8125,48.234375,51.6796875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QB4CGPJyhWvc1noS2BRuWg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QB4CGPJyhWvc1noS2BRuWg.jpg,1286.578125,1902.55078125,47.25,47.25,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QB4CGPJyhWvc1noS2BRuWg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QB4CGPJyhWvc1noS2BRuWg.jpg,1221.609375,1901.07421875,51.1875,49.46484375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QB4CGPJyhWvc1noS2BRuWg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QB4CGPJyhWvc1noS2BRuWg.jpg,1206.84375,1798.453125,209.671875,200.8125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QB4CGPJyhWvc1noS2BRuWg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QFhUDRy9Ba5cYRPWOUn5nA.jpg,953.75,224.0625,508.125,292.96875,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QFhUDRy9Ba5cYRPWOUn5nA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QFhUDRy9Ba5cYRPWOUn5nA.jpg,1390.0,921.09375,54.375,69.84375,other-sign,test,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QFhUDRy9Ba5cYRPWOUn5nA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qa3j1qKiKwJvub9DbV4doQ.jpg,1747.3828125,1942.828125,151.125,77.7421875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qa3j1qKiKwJvub9DbV4doQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qa3j1qKiKwJvub9DbV4doQ.jpg,1259.1328125,1076.0390625,503.5078125,258.65625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qa3j1qKiKwJvub9DbV4doQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qa3j1qKiKwJvub9DbV4doQ.jpg,1697.9765625,1953.0,50.859375,58.8515625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qa3j1qKiKwJvub9DbV4doQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qa3j1qKiKwJvub9DbV4doQ.jpg,1325.25,2208.75,46.5,47.2265625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qa3j1qKiKwJvub9DbV4doQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qb-raNVWeLmeILsiTRSJ3g.jpg,2290.5,1533.09375,15.75,13.5,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qb-raNVWeLmeILsiTRSJ3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qb-raNVWeLmeILsiTRSJ3g.jpg,2414.25,1526.34375,11.25,13.5,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qb-raNVWeLmeILsiTRSJ3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qb-raNVWeLmeILsiTRSJ3g.jpg,2449.125,1528.875,13.5,15.1875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Qb-raNVWeLmeILsiTRSJ3g.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QdIlDDHDfCh-UrArWwYPZg.jpg,1494.9375,907.83984375,29.484375,41.23828125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QdIlDDHDfCh-UrArWwYPZg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QdIlDDHDfCh-UrArWwYPZg.jpg,1986.609375,754.2421875,205.59375,54.38671875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QdIlDDHDfCh-UrArWwYPZg.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QoBSHlgUPcXWy8M8pNez8Q.jpg,1544.671875,1563.5625,26.8828125,28.3359375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/QoBSHlgUPcXWy8M8pNez8Q.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/RJbWd_-LxHHa36YO0a1HBA.jpg,1894.640625,675.369140625,24.046875,29.900390625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/RJbWd_-LxHHa36YO0a1HBA.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/RUtKDoFBq-JWiQa4zZOV7w.jpg,876.875,359.625,62.1875,54.375,other-sign,val,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/RUtKDoFBq-JWiQa4zZOV7w.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Rmeyy-aupWQGHJgljVsHxw.jpg,69.75,1401.5390625,63.9375,74.8359375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Rmeyy-aupWQGHJgljVsHxw.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Rmeyy-aupWQGHJgljVsHxw.jpg,2676.65625,1485.8203125,43.59375,52.3125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Rmeyy-aupWQGHJgljVsHxw.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Rmeyy-aupWQGHJgljVsHxw.jpg,657.78125,1552.6640625,42.625,15.2578125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Rmeyy-aupWQGHJgljVsHxw.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Rmeyy-aupWQGHJgljVsHxw.jpg,2654.375,1501.8046875,148.21875,116.9765625,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Rmeyy-aupWQGHJgljVsHxw.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Ro2iuKY6-wBVbudUBZbQMQ.jpg,2411.25,1049.94140625,130.3125,39.0234375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Ro2iuKY6-wBVbudUBZbQMQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Ro2iuKY6-wBVbudUBZbQMQ.jpg,113.4375,1137.48046875,49.6875,40.60546875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Ro2iuKY6-wBVbudUBZbQMQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Ro2iuKY6-wBVbudUBZbQMQ.jpg,103.125,1189.6875,51.5625,25.83984375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Ro2iuKY6-wBVbudUBZbQMQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/RySXkQXMYCV7QMU1BA573w.jpg,1659.5849609375,1340.380859375,37.3095703125,38.69140625,other-sign,val,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/RySXkQXMYCV7QMU1BA573w.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TEUp9awxxEG2OsMZwdgatQ.jpg,445.453125,1451.109375,290.859375,233.68359375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TEUp9awxxEG2OsMZwdgatQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TEUp9awxxEG2OsMZwdgatQ.jpg,2393.8125,1501.3125,87.65625,77.6953125,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TEUp9awxxEG2OsMZwdgatQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TEUp9awxxEG2OsMZwdgatQ.jpg,1800.140625,1586.1796875,33.46875,33.46875,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TEUp9awxxEG2OsMZwdgatQ.jpg,other-sign
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TRzzWjuSejYJtqCiXdP7tg.jpg,1573.828125,1590.36328125,82.078125,23.30859375,other-sign,train,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/TRzzWjuSejYJtqCiXdP7tg.jpg,other-sign
